row,column,plate,rep,NaCl,centroid_r,centroid_c,area,perimeter,major_axis_length,minor_axis_length,eccentricity,equiv_diameter,mean_intensity,solidity,convex_area,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc,strain
e,10,2,2,0.5,531.7060576,339.3902681,1007.0,120.9533188,38.22155071,33.72086974,0.470785778,35.80715322,34347.00596,0.9617956059999999,1047.0,513.0,322.0,553.0,358.0,SS-B869
e,10,2,2,0.0,538.8601838,363.1006289,2067.0,168.2670273,52.56114959,50.09727604,0.30258099899999996,51.30093702,26100.96662,0.9842857140000001,2100.0,514.0,337.0,565.0,390.0,SS-B869
e,10,2,0,1.0,490.0122951,316.182377,488.0,113.63961029999999,28.19187934,24.46398613,0.496971039,24.92671053,52485.54098,0.8243243240000001,592.0,477.0,303.0,505.0,329.0,SS-B869
e,10,2,1,1.0,,,,,,,,,,,,,,,,SS-B869
e,10,2,2,1.0,,,,,,,,,,,,,,,,SS-B869
e,9,2,0,0.5,538.9398147999999,439.99652779999997,864.0,107.15432890000001,33.94185262,32.43546143,0.294607079,33.16743835,34885.681710000004,0.981818182,880.0,523.0,423.0,556.0,457.0,SS-B874_cor
e,9,2,0,0.0,543.8177737999999,441.1992819,2228.0,173.6812409,53.86815136,52.672149899999994,0.209551485,53.26140916,26189.62837,0.9862771140000001,2259.0,518.0,415.0,571.0,469.0,SS-B874_cor
e,9,2,1,0.5,504.6764706,416.5795207,918.0,109.15432890000001,34.58653748,33.80038604,0.211998386,34.18821291,36078.68519,0.988159311,929.0,488.0,400.0,522.0,434.0,SS-B874_cor
e,9,2,1,0.0,544.1083499,445.85089460000006,2012.0,164.85281369999998,51.20895213,50.03698698,0.21271605300000002,50.61381199,26706.36233,0.986758215,2039.0,519.0,421.0,570.0,472.0,SS-B874_cor
e,9,2,2,0.5,530.6868132000001,447.6505495,910.0,109.74011540000001,34.17993398,33.89897867,0.12795395199999998,34.03891869,34976.0011,0.982721382,926.0,514.0,431.0,548.0,465.0,SS-B874_cor
e,9,2,2,0.0,536.6439765,470.8731636,2042.0,164.6101731,51.66388349,50.32806585,0.225927701,50.98975535,26779.25367,0.98982065,2063.0,512.0,446.0,562.0,497.0,SS-B874_cor
e,9,2,0,1.0,487.30291969999996,428.05839419999995,822.0,104.3259018,33.17058515,31.56686442,0.307177238,32.35124272,50617.486619999996,0.985611511,834.0,472.0,412.0,504.0,445.0,SS-B874_cor
e,9,2,1,1.0,491.8645084,436.4196643,834.0,107.15432890000001,32.69426636,32.50430256,0.10764227300000001,32.58652759,51870.58633,0.9754385959999999,855.0,476.0,420.0,509.0,453.0,SS-B874_cor
e,9,2,2,1.0,498.3738562,439.3555556,765.0,101.74011540000001,31.51636067,30.92343273,0.193061478,31.20942569,54239.79346,0.972045743,787.0,483.0,424.0,515.0,456.0,SS-B874_cor
e,8,2,0,0.5,537.1212789,541.8478501,907.0,113.05382390000001,35.32331107,32.76931117,0.37333530600000003,33.98276426,33098.48291,0.9700534759999999,935.0,521.0,524.0,555.0,560.0,SS-B358
e,8,2,0,0.0,542.6787063999999,543.9798404000001,2381.0,179.6812409,57.34115165,52.89042192,0.386279983,55.05981616,25092.87358,0.985921325,2415.0,516.0,516.0,569.0,573.0,SS-B358
e,8,2,1,0.5,503.7848723,519.2760314,1018.0,118.81118319999999,38.32726741,33.86405415,0.46833698799999995,36.00219239,34155.8556,0.97696737,1042.0,487.0,501.0,522.0,539.0,SS-B358
e,8,2,1,0.0,543.6690974999999,547.8518687000001,2194.0,172.02438659999999,55.33870731,50.4937726,0.409189462,52.85345364,25722.22972,0.989179441,2218.0,519.0,521.0,569.0,576.0,SS-B358
e,8,2,2,0.5,529.8413926,550.2224371,1034.0,117.9827561,38.55246719,34.17537214,0.462797661,36.28401424,32391.18569,0.97731569,1058.0,512.0,532.0,548.0,569.0,SS-B358
e,8,2,2,0.0,536.717846,574.4512683999999,2247.0,176.2670273,56.20615366,50.92280388,0.423276595,53.4880291,26137.90654,0.981651376,2289.0,512.0,547.0,563.0,603.0,SS-B358
e,8,2,0,1.0,,,,,,,,,,,,,,,,SS-B358
e,8,2,1,1.0,,,,,,,,,,,,,,,,SS-B358
e,8,2,2,1.0,,,,,,,,,,,,,,,,SS-B358
e,7,2,0,0.5,534.6592357,651.3842887,942.0,112.81118319999999,34.94048218,34.33362143,0.185567147,34.63223428,42060.36943,0.977178423,964.0,518.0,634.0,553.0,670.0,SS-A837
e,7,2,0,0.0,542.386204,653.1548947000001,2421.0,181.33809509999998,55.8709405,55.17726096,0.15709024800000002,55.52038308,25064.0033,0.986150713,2455.0,515.0,626.0,571.0,682.0,SS-A837
e,7,2,1,0.5,502.1317671,629.1664963999999,979.0,113.3969696,35.79298696,34.83326388,0.230016031,35.30582833,44068.04597,0.986895161,992.0,485.0,612.0,520.0,648.0,SS-A837
e,7,2,1,0.0,543.009589,658.5621005,2190.0,172.509668,52.99929065,52.61569255,0.12009666,52.80525166,25775.43014,0.9838274929999999,2226.0,517.0,632.0,570.0,686.0,SS-A837
e,7,2,2,0.5,528.9757639999999,659.9852476,949.0,112.81118319999999,35.25699541,34.28597107,0.233075361,34.76067214,43989.199160000004,0.9813857290000001,967.0,512.0,643.0,547.0,678.0,SS-A837
e,7,2,2,0.0,535.4406934,684.0565693,2192.0,170.85281369999998,53.11872209,52.54294471,0.146837984,52.82935815,26124.79927,0.9900632340000001,2214.0,510.0,658.0,562.0,711.0,SS-A837
e,7,2,0,1.0,,,,,,,,,,,,,,,,SS-A837
e,7,2,1,1.0,491.5254027,648.6257745,807.0,110.81118319999999,33.634093799999995,30.98344347,0.38910937,32.05470812,50798.25031,0.946072685,853.0,476.0,633.0,509.0,666.0,SS-A837
e,7,2,2,1.0,500.04918030000005,652.408575,793.0,104.3259018,32.26171789,31.3210249,0.239721008,31.77544585,53888.08197000001,0.979012346,810.0,485.0,637.0,517.0,669.0,SS-A837
e,6,2,0,0.5,534.9002123,758.5753715,942.0,111.3969696,34.82145994,34.45735234,0.144234155,34.63223428,35528.01805,0.984326019,957.0,518.0,742.0,553.0,777.0,XL280a
e,6,2,0,0.0,541.9777106,760.1208916,2647.0,190.9949494,58.43677213,57.68000281,0.160414279,58.05398414,25689.358519999998,0.98401487,2690.0,513.0,731.0,572.0,790.0,XL280a
e,6,2,1,0.5,503.05997930000007,735.6504654,967.0,113.74011540000001,35.45585835,34.7450614,0.199230661,35.08878225,37764.89555,0.977755308,989.0,486.0,719.0,521.0,754.0,XL280a
e,6,2,1,0.0,543.1347061,765.4148434,2331.0,177.0954544,54.71193016,54.24746011,0.130025686,54.47863231,26454.749030000003,0.9898089170000001,2355.0,516.0,739.0,571.0,793.0,XL280a
e,6,2,2,0.5,529.5409326,766.3305699,965.0,114.5685425,35.49145236,34.64435479,0.217176509,35.05247724,38528.52953,0.973763875,991.0,513.0,749.0,548.0,785.0,XL280a
e,6,2,2,0.0,536.0112971,790.5790795,2390.0,179.9238816,55.84660045,54.49649996,0.21855407,55.16377899,26855.467780000003,0.9876033059999999,2420.0,509.0,763.0,564.0,819.0,XL280a
e,6,2,0,1.0,,,,,,,,,,,,,,,,XL280a
e,6,2,1,1.0,,,,,,,,,,,,,,,,XL280a
e,6,2,2,1.0,501.1079404,758.9143921,806.0,102.9116882,32.44428044,31.64141484,0.221087316,32.03484155,54710.08065,0.9829268290000001,820.0,485.0,744.0,518.0,775.0,XL280a
e,5,2,0,0.5,533.7724268000001,864.5344664999999,1059.0,119.05382390000001,37.04857354,36.42056223,0.183343158,36.72003102,29136.683660000002,0.983286908,1077.0,516.0,846.0,553.0,884.0,XL280alpha
e,5,2,0,0.0,541.7439294,866.184106,2265.0,175.0954544,53.92930225,53.47836547,0.12904782,53.70183953,24691.017219999998,0.9852109609999999,2299.0,515.0,840.0,569.0,894.0,XL280alpha
e,5,2,1,0.5,504.15189869999995,841.6447257000001,1185.0,125.05382390000001,39.02314752,38.67427807,0.13341740400000002,38.84313145,29362.173839999996,0.984219269,1204.0,485.0,823.0,524.0,862.0,XL280alpha
e,5,2,1,0.0,543.7034516,871.3368983999999,2057.0,166.85281369999998,51.42787228,50.9330109,0.138391762,51.17669141,25367.58289,0.9865707429999999,2085.0,518.0,846.0,570.0,897.0,XL280alpha
e,5,2,2,0.5,529.5284698,872.3487544,1124.0,122.22539669999999,38.06289596,37.60334236,0.15492351099999999,37.83016321,29163.48488,0.985964912,1140.0,511.0,854.0,549.0,892.0,XL280alpha
e,5,2,2,0.0,535.9247207,896.6993686000001,2059.0,166.85281369999998,51.58359446,50.82659267,0.17069014,51.20156465,25679.43565,0.9851674640000001,2090.0,511.0,871.0,562.0,923.0,XL280alpha
e,5,2,0,1.0,489.4920091,854.5844749,876.0,108.3259018,34.92712581,31.989137,0.40144685399999996,33.39697353,33609.05708,0.979865772,894.0,473.0,838.0,506.0,872.0,XL280alpha
e,5,2,1,1.0,493.08932460000005,861.7167756000001,918.0,110.5685425,34.43258972,33.9496106,0.166903722,34.18821291,34270.09804,0.9807692309999999,936.0,476.0,845.0,511.0,879.0,XL280alpha
e,5,2,2,1.0,501.1186869,864.4040403999999,792.0,102.5685425,32.23688734,31.29859896,0.23950977699999998,31.75540457,50703.08965,0.98019802,808.0,485.0,849.0,518.0,881.0,XL280alpha
e,4,2,0,0.5,529.7890255,967.8315989,1057.0,117.9827561,37.24745379,36.13423115,0.242654452,36.68534038,30232.50047,0.986928105,1071.0,512.0,950.0,548.0,987.0,SS-C291
e,4,2,0,0.0,538.0745631,970.7192233,2575.0,186.16652219999997,58.37357673,56.17300662,0.271983382,57.25898906,25676.91495,0.988104375,2606.0,510.0,942.0,567.0,1000.0,SS-C291
e,4,2,1,0.5,500.5667528,945.8501292000001,1161.0,123.63961029999999,39.01869528,37.8894713,0.23883805800000002,38.44777122,30523.160210000002,0.988926746,1174.0,482.0,927.0,520.0,966.0,SS-C291
e,4,2,1,0.0,540.2254902000001,974.6119281,2448.0,181.9238816,56.26192577,55.40144665,0.17422518899999997,55.8291179,26140.73489,0.987893462,2478.0,513.0,947.0,569.0,1003.0,SS-C291
e,4,2,2,0.5,526.231473,976.4565416000002,1093.0,120.81118319999999,37.79894643,36.82066161,0.226036953,37.30483645,30629.94511,0.982030548,1113.0,508.0,958.0,545.0,996.0,SS-C291
e,4,2,2,0.0,532.7597982,1000.617385,2577.0,187.5807358,59.74750922,54.93401997,0.39323932,57.28122124,26330.39115,0.987356322,2610.0,504.0,972.0,562.0,1030.0,SS-C291
e,4,2,0,1.0,,,,,,,,,,,,,,,,SS-C291
e,4,2,1,1.0,491.13868610000003,963.5389294,822.0,104.9116882,32.52792981,32.18084304,0.145694846,32.35124272,50240.5438,0.9797377829999999,839.0,475.0,948.0,508.0,980.0,SS-C291
e,4,2,2,1.0,497.9109415,966.9516538999999,786.0,101.74011540000001,32.46128728,30.83542077,0.312512409,31.63489027,54597.20992,0.9825,800.0,483.0,951.0,514.0,984.0,SS-C291
e,3,2,0,0.5,531.6729621999999,1076.684891,1006.0,115.3969696,36.09368758,35.494538399999996,0.18145002300000002,35.78936968,30380.21372,0.985308521,1021.0,514.0,1059.0,550.0,1095.0,SS-C290
e,3,2,0,0.0,540.4725275000001,1078.2783880000002,2457.0,181.9238816,56.07866628,55.78749414,0.101771599,55.93165079999999,25928.86203,0.9883346740000001,2486.0,513.0,1051.0,569.0,1107.0,SS-C290
e,3,2,1,0.5,503.1347449,1053.915303,1039.0,117.3969696,36.80259546,35.94934244,0.21408328199999999,36.37163575,30880.192489999998,0.983901515,1056.0,486.0,1036.0,522.0,1073.0,SS-C290
e,3,2,1,0.0,542.8719677,1083.398473,2226.0,173.0954544,53.37109479,53.10852128,0.09907237699999999,53.23749831,26452.810869999998,0.988454707,2252.0,517.0,1057.0,570.0,1111.0,SS-C290
e,3,2,2,0.5,528.6214073,1084.9772050000001,1009.0,115.3969696,36.03062319,35.65804993,0.143436387,35.84269383,30708.216060000002,0.9843902440000001,1025.0,511.0,1067.0,547.0,1103.0,SS-C290
e,3,2,2,0.0,533.4511408,1108.069307,2323.0,177.0954544,54.94522731,53.83523769,0.199988462,54.38506654,26600.96169,0.987250319,2353.0,507.0,1081.0,561.0,1136.0,SS-C290
e,3,2,0,1.0,,,,,,,,,,,,,,,,SS-C290
e,3,2,1,1.0,491.85470089999995,1071.910867,819.0,104.08326109999999,33.11444451,31.58327815,0.30056486600000004,32.29215365,52135.57387,0.9867469879999999,830.0,476.0,1056.0,509.0,1087.0,SS-C290
e,3,2,2,1.0,499.0813517,1076.209011,799.0,102.9116882,32.12483896,31.67293548,0.167141636,31.89542908,55000.80601,0.981572482,814.0,484.0,1061.0,516.0,1093.0,SS-C290
e,2,2,0,0.5,529.56018,1179.061867,889.0,107.74011540000001,35.4553084,31.92572416,0.434960019,33.64386951,38789.132730000005,0.988876529,899.0,514.0,1162.0,546.0,1197.0,SS-C272
e,2,2,0,0.0,539.8798206,1181.47713,2230.0,175.6812409,55.74448712,50.97672605,0.40465107100000003,53.28530928,26735.07713,0.979358805,2277.0,514.0,1154.0,566.0,1209.0,SS-C272
e,2,2,1,0.5,502.72875819999996,1156.425926,918.0,111.15432890000001,36.80086844,31.76952307,0.50472209,34.18821291,40809.398689999995,0.978678038,938.0,487.0,1138.0,519.0,1175.0,SS-C272
e,2,2,1,0.0,542.8299852999999,1185.3067119999998,2041.0,168.2670273,53.63856304,48.48946224,0.427524521,50.97726857,27078.80941,0.9774904209999999,2088.0,518.0,1159.0,568.0,1212.0,SS-C272
e,2,2,2,0.5,527.8137255,1187.27451,918.0,111.9827561,36.34619491,32.18166381,0.464790973,34.18821291,39264.449889999996,0.972457627,944.0,512.0,1169.0,545.0,1206.0,SS-C272
e,2,2,2,0.0,532.9881057,1211.5444929999999,2270.0,177.0954544,57.03951066,50.71016741,0.457837671,53.76108041,27139.67269,0.9822587620000001,2311.0,508.0,1184.0,559.0,1241.0,SS-C272
e,2,2,0,1.0,486.9835443,1167.0468349999999,790.0,117.9827561,34.54161707,29.55932537,0.517373425,31.71528402,52459.01266,0.922897196,856.0,472.0,1150.0,505.0,1185.0,SS-C272
e,2,2,1,1.0,,,,,,,,,,,,,,,,SS-C272
e,2,2,2,1.0,,,,,,,,,,,,,,,,SS-C272
f,11,2,0,0.5,643.8783383,223.9188922,1011.0,115.9827561,37.27494651,34.53630783,0.37622408700000004,35.87819923,30461.765580000003,0.9825072890000001,1029.0,627.0,206.0,662.0,243.0,SS-B906
f,11,2,0,0.0,649.3462366,225.9208602,2325.0,179.9238816,56.60441621,52.32472694,0.381441417,54.40847307,25118.5957,0.97977244,2373.0,623.0,197.0,676.0,255.0,SS-B906
f,11,2,1,0.5,608.6990909,200.5118182,1100.0,121.3969696,38.87809568,36.02952036,0.375726526,37.42410319,30779.93,0.982142857,1120.0,591.0,181.0,627.0,220.0,SS-B906
f,11,2,1,0.0,648.8687384,229.9703154,2156.0,170.6101731,53.44450398,51.37685034,0.27546138600000003,52.39374446,25702.30473,0.9862763040000001,2186.0,624.0,204.0,675.0,257.0,SS-B906
f,11,2,2,0.5,636.6190475999999,231.572327,1113.0,123.05382390000001,39.58503353,35.81327511,0.426011889,37.64459607,30604.90207,0.9788918209999999,1137.0,619.0,212.0,656.0,252.0,SS-B906
f,11,2,2,0.0,642.8288206,257.0380909,2179.0,173.1959595,54.98845651,50.47764233,0.396654495,52.67246879,25931.13538,0.98463624,2213.0,618.0,230.0,668.0,285.0,SS-B906
f,11,2,0,1.0,591.819788,211.4852768,849.0,106.81118319999999,33.2406061,32.55430589,0.20215490600000002,32.87826597,35629.03298,0.9781105990000001,868.0,576.0,195.0,610.0,229.0,SS-B906
f,11,2,1,1.0,597.0442678999999,219.4472191,881.0,107.74011540000001,34.327651700000004,32.67675361,0.306385153,33.49214891,39863.83541,0.984357542,895.0,581.0,203.0,614.0,237.0,SS-B906
f,11,2,2,1.0,605.8015171,223.5372946,791.0,102.9116882,32.32277699,31.16874539,0.264824435,31.73535063,44728.7421,0.975339088,811.0,590.0,208.0,622.0,240.0,SS-B906
f,10,2,0,0.5,640.6816817000001,333.2242242,999.0,114.5685425,35.99650542,35.34681768,0.18913358800000002,35.66463662,34022.23824,0.985207101,1014.0,624.0,316.0,659.0,352.0,SS-B901
f,10,2,0,0.0,646.0992544,334.28191989999993,2146.0,170.2670273,52.5987353,51.95570965,0.155887071,52.27209641,26064.08434,0.988029466,2172.0,620.0,309.0,673.0,361.0,SS-B901
f,10,2,1,0.5,605.7906977000001,309.25,1032.0,116.5685425,36.39736009,36.11582707,0.124137582,36.24890633,34923.40988,0.9856733520000001,1047.0,588.0,292.0,624.0,328.0,SS-B901
f,10,2,1,0.0,646.3061956,338.5529954,1953.0,162.02438659999999,50.24464304,49.49423095,0.172183836,49.86618926,26479.88786,0.9883603240000001,1976.0,622.0,314.0,672.0,364.0,SS-B901
f,10,2,2,0.5,633.9859719,340.0340681,998.0,115.3969696,36.35167445,34.96108598,0.273941933,35.64678198,34391.41383,0.983251232,1015.0,617.0,322.0,652.0,359.0,SS-B901
f,10,2,2,0.0,639.6640701,365.33203510000004,2054.0,166.85281369999998,52.04503412,50.25599507,0.259938503,51.13935886,26404.058419999998,0.9856046070000001,2084.0,614.0,340.0,666.0,391.0,SS-B901
f,10,2,0,1.0,590.6258993,321.3093525,834.0,105.15432890000001,33.07542293,32.11118943,0.23969827600000002,32.58652759,41828.76859,0.9811764709999999,850.0,575.0,305.0,607.0,339.0,SS-B901
f,10,2,1,1.0,595.5363127999999,329.55530730000004,895.0,108.5685425,34.16210684,33.3609341,0.2153002,33.75721245,39244.932960000006,0.98676957,907.0,579.0,313.0,613.0,347.0,SS-B901
f,10,2,2,1.0,601.8728814,331.1452785,826.0,104.3259018,33.1108623,31.76677237,0.282027318,32.42986068,45011.680389999994,0.9833333329999999,840.0,586.0,316.0,619.0,348.0,SS-B901
f,9,2,0,0.5,641.7256318,440.99037300000003,831.0,103.74011540000001,32.86427203,32.203842699999996,0.199468017,32.52786593,44125.65343,0.9892857140000001,840.0,626.0,425.0,658.0,458.0,SS-B898
f,9,2,0,0.0,649.0565885,440.6224737,2474.0,182.7523087,57.27434683,55.00850084,0.27849138,56.12481299,25704.22029,0.987230646,2506.0,621.0,413.0,678.0,469.0,SS-B898
f,9,2,1,0.5,610.2822151,415.77422789999997,939.0,111.9827561,35.64867437,33.55706775,0.33749526399999996,34.57704343,48314.37913,0.980167015,958.0,593.0,399.0,628.0,434.0,SS-B898
f,9,2,1,0.0,648.1511732999999,445.6213899,2216.0,172.2670273,53.74393018,52.51775796,0.212390296,53.11778263,26346.71706,0.987522282,2244.0,622.0,420.0,675.0,473.0,SS-B898
f,9,2,2,0.5,637.089568,446.81138039999996,949.0,113.63961029999999,36.37897023,33.23555501,0.40663092799999995,34.76067214,47262.16333,0.979360165,969.0,619.0,430.0,656.0,464.0,SS-B898
f,9,2,2,0.0,640.7408564,471.794826,2242.0,174.2670273,53.89917042,52.96342382,0.18552818899999998,53.42848547,26651.86307,0.985494505,2275.0,615.0,445.0,668.0,499.0,SS-B898
f,9,2,0,1.0,593.2675545,423.3825666,826.0,108.22539669999999,33.88412528,31.08515664,0.397975898,32.42986068,52026.39346,0.970622797,851.0,577.0,407.0,610.0,441.0,SS-B898
f,9,2,1,1.0,,,,,,,,,,,,,,,,SS-B898
f,9,2,2,1.0,603.9818841,433.91304349999996,552.0,106.22539669999999,33.47115593,23.35650875,0.7162828659999999,26.51090773,55501.84239,0.833836858,662.0,587.0,422.0,619.0,451.0,SS-B898
f,8,2,0,0.5,641.7598385,543.6488396000001,991.0,114.81118319999999,36.68657597,34.4094549,0.346823534,35.52154823,31894.715439999996,0.982160555,1009.0,624.0,526.0,660.0,562.0,SS-B896
f,8,2,0,0.0,649.0604419,544.8257607,2399.0,180.2670273,57.33861565,53.27668407,0.369680632,55.26754624,25285.41142,0.984811166,2436.0,623.0,517.0,676.0,574.0,SS-B896
f,8,2,1,0.5,610.3661844,519.375226,1106.0,122.22539669999999,39.58047076,35.593405499999996,0.43740041399999996,37.52603012,33708.217000000004,0.98136646,1127.0,593.0,500.0,629.0,540.0,SS-B896
f,8,2,1,0.0,650.6386673,549.4767715,2131.0,170.509668,53.49791195,50.73435077,0.317247927,52.08909166,25846.525569999998,0.984750462,2164.0,624.0,524.0,678.0,576.0,SS-B896
f,8,2,2,0.5,636.9231473,550.7200366000001,1093.0,122.4680374,39.24700466,35.49864614,0.42648818899999996,37.30483645,33024.70357,0.9724199290000001,1124.0,619.0,532.0,656.0,571.0,SS-B896
f,8,2,2,0.0,642.7370043999999,575.2145374,2270.0,175.6812409,55.91668615,51.70471117,0.38075952799999996,53.76108041,26416.28018,0.985243056,2304.0,617.0,548.0,669.0,604.0,SS-B896
f,8,2,0,1.0,593.6698717999999,530.8717949,936.0,112.5685425,35.99559683,33.12709294,0.39119082299999997,34.52176435,47696.2735,0.9790794979999999,956.0,577.0,514.0,612.0,549.0,SS-B896
f,8,2,1,1.0,598.5931558999999,544.2813687999999,526.0,99.84062043,32.96855614,22.18937544,0.7396000540000001,25.87902627,44188.182510000006,0.9276895940000001,567.0,584.0,535.0,615.0,557.0,SS-B896
f,8,2,2,1.0,605.0521127000001,542.2281690000001,710.0,127.7817459,32.36381116,29.93138119,0.38035381799999995,30.06659403,49105.339439999996,0.895334174,793.0,590.0,525.0,622.0,558.0,SS-B896
f,7,2,0,0.5,642.5978495,651.2913977999999,930.0,110.5685425,36.10760245,32.80562177,0.417772546,34.41093978,32125.539780000003,0.9841269840000001,945.0,625.0,635.0,661.0,668.0,SS-B892
f,7,2,0,0.0,648.5250671,653.0555057999999,2234.0,173.9238816,53.502819200000005,53.17765955,0.11008144800000001,53.33307738,25657.7641,0.9845747029999999,2269.0,622.0,627.0,676.0,681.0,SS-B892
f,7,2,1,0.5,610.9047131,626.942623,976.0,114.81118319999999,36.11485918,34.42541449,0.30227667199999997,35.2516921,33483.90471,0.97893681,997.0,594.0,609.0,629.0,646.0,SS-B892
f,7,2,1,0.0,648.2072199,656.5935302,2133.0,169.6812409,53.01859131,51.23446924,0.25723408,52.11352942,26095.36896,0.987043036,2161.0,623.0,631.0,675.0,684.0,SS-B892
f,7,2,2,0.5,637.2229298999999,659.1082802999999,942.0,112.81118319999999,35.32385546,33.97298811,0.27390185899999997,34.63223428,32676.35987,0.9792099790000001,962.0,620.0,642.0,656.0,677.0,SS-B892
f,7,2,2,0.0,640.1398104,684.1549762999999,2110.0,168.02438659999999,52.49588113,51.18046437,0.222457113,51.8317995,26441.3673,0.987827715,2136.0,615.0,659.0,666.0,711.0,SS-B892
f,7,2,0,1.0,595.3758315,640.1141907000001,902.0,112.22539669999999,35.78571649,32.13552777,0.43999805700000005,33.88896678,49436.90466,0.9740820729999999,926.0,579.0,623.0,613.0,658.0,SS-B892
f,7,2,1,1.0,591.0761905,648.0888888999999,315.0,74.08326112,26.04246977,16.07825087,0.786660525,20.02674353,46136.288889999996,0.902578797,349.0,583.0,634.0,602.0,663.0,SS-B892
f,7,2,2,1.0,606.3153724,653.1045958999999,631.0,112.7106781,32.81007849,25.68951244,0.6220515910000001,28.34456125,53059.2393,0.900142653,701.0,592.0,637.0,624.0,668.0,SS-B892
f,6,2,0,0.5,637.3444444,754.540404,990.0,114.5685425,36.71316259,34.34790965,0.353128586,35.50362164,31393.14343,0.9840954270000001,1006.0,620.0,737.0,655.0,773.0,SS-B890
f,6,2,0,0.0,644.8024691,757.2353644,2511.0,183.9238816,58.42021495,54.73373827,0.349604859,56.54294383,25509.03186,0.9889720359999999,2539.0,618.0,729.0,673.0,787.0,SS-B890
f,6,2,1,0.5,606.5817844,731.6663569,1076.0,120.4680374,38.83647936,35.29498093,0.417210233,37.01358872,32803.8829,0.9790718840000001,1099.0,588.0,713.0,626.0,751.0,SS-B890
f,6,2,1,0.0,647.4284504999999,760.1532599,2362.0,179.33809509999998,56.43128336,53.31742403,0.327588973,54.83969187,25980.524980000002,0.984576907,2399.0,621.0,732.0,675.0,789.0,SS-B890
f,6,2,2,0.5,634.0261375,762.1945789,1033.0,117.3969696,37.87563861,34.73437207,0.398740804,36.26646453,32300.00387,0.9838095240000001,1050.0,617.0,744.0,652.0,782.0,SS-B890
f,6,2,2,0.0,638.8949959,786.6033633999999,2438.0,182.509668,58.98112375,52.64349376,0.450952075,55.71497115,26507.92248,0.986245955,2472.0,612.0,758.0,666.0,816.0,SS-B890
f,6,2,0,1.0,591.8810872,741.7168743,883.0,107.15432890000001,34.17059279,32.91643136,0.268437677,33.53014342,37965.21631,0.9899103140000001,892.0,576.0,725.0,609.0,759.0,SS-B890
f,6,2,1,1.0,594.0229592000001,757.1607142999999,392.0,90.66904756,33.10922144,17.47098473,0.8494449140000001,22.3407677,45819.4898,0.8235294120000001,476.0,581.0,744.0,610.0,768.0,SS-B890
f,6,2,2,1.0,602.6350832,754.5044813999999,781.0,101.74011540000001,32.34874905,30.75184361,0.310312184,31.53410986,51775.51472,0.983627204,794.0,587.0,739.0,619.0,771.0,SS-B890
f,5,2,0,0.5,636.1741453,861.1581197,936.0,111.15432890000001,35.42268915,33.67855809,0.309920978,34.52176435,34595.436969999995,0.983193277,952.0,620.0,844.0,654.0,879.0,SS-B887
f,5,2,0,0.0,645.1349052999999,863.5191341,2587.0,186.509668,58.95272816,55.88541358,0.318359878,57.39225298,25750.1724,0.989671002,2614.0,618.0,835.0,674.0,893.0,SS-B887
f,5,2,1,0.5,607.1608527000001,837.9176357000001,1032.0,118.22539669999999,37.9387743,34.66499342,0.406369484,36.24890633,37516.95155,0.9819219790000001,1051.0,590.0,820.0,626.0,858.0,SS-B887
f,5,2,1,0.0,647.5489362000001,866.6740426000001,2350.0,178.509668,56.23072208,53.22044031,0.322804888,54.7002096,26434.37915,0.9853249479999999,2385.0,621.0,839.0,675.0,895.0,SS-B887
f,5,2,2,0.5,633.9639547,869.2348095000001,971.0,115.63961029999999,36.20966939,34.17972335,0.330119589,35.16127981,36132.66735,0.9719719720000001,999.0,617.0,851.0,652.0,888.0,SS-B887
f,5,2,2,0.0,638.7406937000001,893.2851099999999,2364.0,179.0954544,58.40748385,51.55441542,0.469997072,54.86290444,26755.4577,0.986644407,2396.0,613.0,865.0,665.0,923.0,SS-B887
f,5,2,0,1.0,,,,,,,,,,,,,,,,SS-B887
f,5,2,1,1.0,594.6927082999999,854.4322917000002,576.0,116.22539669999999,34.12540913,26.34303672,0.635685845,27.08110001,49886.08507,0.804469274,716.0,581.0,841.0,612.0,873.0,SS-B887
f,5,2,2,1.0,603.3482385,859.8441733999999,738.0,101.74011540000001,31.80375308,29.64583251,0.362075245,30.65372382,53913.05691,0.9647058820000001,765.0,588.0,844.0,619.0,876.0,SS-B887
f,4,2,0,0.5,634.5489989,969.7428872000002,949.0,113.3969696,35.18129247,34.35530472,0.215417871,34.76067214,35016.93045,0.977342945,971.0,618.0,952.0,653.0,988.0,SS-B886
f,4,2,0,0.0,644.8600237,972.9580862,2529.0,185.33809509999998,56.97378998,56.52866406,0.12475816,56.74524481,25935.51127,0.985196728,2567.0,617.0,945.0,674.0,1002.0,SS-B886
f,4,2,1,0.5,606.6006097999999,945.6178861999999,984.0,114.81118319999999,36.57506337,34.28044225,0.34862394,35.3958714,37767.82927,0.980079681,1004.0,589.0,928.0,625.0,964.0,SS-B886
f,4,2,1,0.0,645.9380931,976.6208766000001,2213.0,173.6812409,53.47051807,52.70636214,0.168457978,53.08181527,26629.610940000002,0.984430605,2248.0,620.0,950.0,673.0,1004.0,SS-B886
f,4,2,2,0.5,634.800885,979.0486726,904.0,110.5685425,34.33690401,33.55387149,0.21234114199999998,33.92651689,36653.1969,0.977297297,925.0,618.0,962.0,652.0,997.0,SS-B886
